NO,hospital_name,ykiho,doctor_info,specialties,source_file,num_doctors,num_dentists,num_korean_med,category,radiology,internal_medicine,oriental_neuropsychiatry,anesthesiology_pain,rehabilitation_medicine,occupational_medicine,oral_maxillofacial_surgery,surgery,emergency_medicine,acupuncture,family_medicine,ophthalmology,orthopedic_surgery,psychiatry,periodontology,pediatrics,cardiothoracic_surgery,lab_medicine,prosthodontics,oral_pathology,plastic_surgery,radiation_oncology,dentistry,ent,conservative_dentistry,urology,orthodontics,oral_medicine,preventive_medicine,dermatology,pediatric_dentistry,neurosurgery,tuberculosis,nuclear_medicine,oriental_internal,integrated_dentistry,dental_radiology,neurology,oriental_obgyn,oriental_rehab,obstetrics_gynecology,pathology,total_medical_staff,category_en,radiology,internal_medicine,oriental_neuropsychiatry,anesthesiology_pain,rehabilitation_medicine,occupational_medicine,oral_maxillofacial_surgery,surgery,emergency_medicine,acupuncture,family_medicine,ophthalmology,orthopedic_surgery,psychiatry,periodontology,pediatrics,cardiothoracic_surgery,lab_medicine,prosthodontics,oral_pathology,plastic_surgery,radiation_oncology,dentistry,ent,conservative_dentistry,urology,orthodontics,oral_medicine,preventive_medicine,dermatology,pediatric_dentistry,neurosurgery,tuberculosis,nuclear_medicine,oriental_internal,integrated_dentistry,dental_radiology,neurology,oriental_obgyn,oriental_rehab,obstetrics_gynecology,pathology,radiology,internal_medicine,oriental_neuropsychiatry,anesthesiology_pain,rehabilitation_medicine,occupational_medicine,oral_maxillofacial_surgery,surgery,emergency_medicine,acupuncture,family_medicine,ophthalmology,orthopedic_surgery,psychiatry,periodontology,pediatrics,cardiothoracic_surgery,lab_medicine,prosthodontics,oral_pathology,plastic_surgery,radiation_oncology,dentistry,ent,conservative_dentistry,urology,orthodontics,oral_medicine,preventive_medicine,dermatology,pediatric_dentistry,neurosurgery,tuberculosis,nuclear_medicine,oriental_internal,integrated_dentistry,dental_radiology,neurology,oriental_obgyn,oriental_rehab,obstetrics_gynecology,pathology,province,city
1,인제대학교부산백병원,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEyMjIjNTEjJDEjJDYjJDgz,"총 인원 : 202명 (의사 : 195, 치과의사 : 7, 한의사 : 0)","내과 (45), 신경과 (7), 정신건강의학과 (4), 정형외과 (7), 신경외과 (7), 심장혈관흉부외과 (6), 성형외과 (3), 마취통증의학과 (9), 산부인과 (9), 소아청소년과 (8), 이비인후과 (6), 비뇨의학과 (5), 영상의학과 (16), 방사선종양학과 (3), 병리과 (4), 재활의학과 (3), 핵의학과 (3), 가정의학과 (3), 응급의학과 (10), 직업환경의학과 (4), 구강악안면외과 (3), 구강내과 (1), 통합치의학과 (1)",hco_info_상급종합병원_20250518_2200.csv,195,7,0,상급종합병원,16,45,0,9,3,4,3,0,10,0,3,0,7,4,0,8,6,0,0,0,3,3,0,6,0,5,0,1,0,0,0,7,0,3,0,1,0,7,0,0,9,4,202,tertiary_hospital,16,45,0,9,3,4,3,0,10,0,3,0,7,4,0,8,6,0,0,0,3,3,0,6,0,5,0,1,0,0,0,7,0,3,0,1,0,7,0,0,9,4,16,45,0,9,3,4,3,0,10,0,3,0,7,4,0,8,6,0,0,0,3,3,0,6,0,5,0,1,0,0,0,7,0,3,0,1,0,7,0,0,9,4,부산광역시,부산진구
2,동아대학교병원,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNDEjJDEjJDQjJDgz,"총 인원 : 203명 (의사 : 187, 치과의사 : 16, 한의사 : 0)","내과 (44), 신경과 (13), 정신건강의학과 (2), 외과 (12), 정형외과 (6), 신경외과 (6), 심장혈관흉부외과 (4), 성형외과 (2), 마취통증의학과 (6), 산부인과 (5), 소아청소년과 (6), 안과 (7), 이비인후과 (5), 피부과 (2), 비뇨의학과 (5), 영상의학과 (12), 방사선종양학과 (3), 병리과 (4), 진단검사의학과 (4), 재활의학과 (4), 핵의학과 (3), 가정의학과 (5), 응급의학과 (10), 직업환경의학과 (3), 예방의학과 (2), 구강악안면외과 (3), 치과보철과 (2), 치과교정과 (1), 치과보존과 (1)",hco_info_상급종합병원_20250518_2200.csv,187,16,0,상급종합병원,12,44,0,6,4,3,3,12,10,0,5,7,6,2,0,6,4,4,2,0,2,3,0,5,1,5,1,0,2,2,0,6,0,3,0,0,0,13,0,0,5,4,203,tertiary_hospital,12,44,0,6,4,3,3,12,10,0,5,7,6,2,0,6,4,4,2,0,2,3,0,5,1,5,1,0,2,2,0,6,0,3,0,0,0,13,0,0,5,4,12,44,0,6,4,3,3,12,10,0,5,7,6,2,0,6,4,4,2,0,2,3,0,5,1,5,1,0,2,2,0,6,0,3,0,0,0,13,0,0,5,4,부산광역시,서구
3,부산대학교병원,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,"총 인원 : 289명 (의사 : 273, 치과의사 : 16, 한의사 : 0)","내과 (65), 신경과 (11), 정신건강의학과 (5), 외과 (26), 정형외과 (9), 신경외과 (15), 심장혈관흉부외과 (16), 성형외과 (5), 마취통증의학과 (10), 산부인과 (10), 소아청소년과 (10), 안과 (12), 이비인후과 (10), 피부과 (3), 비뇨의학과 (8), 영상의학과 (16), 방사선종양학과 (3), 병리과 (4), 진단검사의학과 (6), 재활의학과 (6), 핵의학과 (2), 가정의학과 (6), 응급의학과 (7), 예방의학과 (2), 구강악안면외과 (2), 치과보철과 (1), 치주과 (1), 치과보존과 (1), 구강내과 (1), 통합치의학과 (2)",hco_info_상급종합병원_20250518_2200.csv,273,16,0,상급종합병원,16,65,0,10,6,0,2,26,7,0,6,12,9,5,1,10,16,6,1,0,5,3,0,10,1,8,0,1,2,3,0,15,0,2,0,2,0,11,0,0,10,4,289,tertiary_hospital,16,65,0,10,6,0,2,26,7,0,6,12,9,5,1,10,16,6,1,0,5,3,0,10,1,8,0,1,2,3,0,15,0,2,0,2,0,11,0,0,10,4,16,65,0,10,6,0,2,26,7,0,6,12,9,5,1,10,16,6,1,0,5,3,0,10,1,8,0,1,2,3,0,15,0,2,0,2,0,11,0,0,10,4,부산광역시,서구
4,고신대학교복음병원,JDQ4MTAxMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjE4MzIjODEjJDEjJDYjJDgz,"총 인원 : 191명 (의사 : 185, 치과의사 : 6, 한의사 : 0)","내과 (50), 신경과 (7), 정신건강의학과 (3), 외과 (20), 정형외과 (4), 신경외과 (5), 심장혈관흉부외과 (7), 성형외과 (3), 마취통증의학과 (8), 산부인과 (6), 소아청소년과 (5), 안과 (4), 이비인후과 (7), 피부과 (3), 비뇨의학과 (4), 영상의학과 (9), 방사선종양학과 (3), 병리과 (5), 진단검사의학과 (5), 재활의학과 (1), 핵의학과 (2), 가정의학과 (5), 응급의학과 (2), 직업환경의학과 (6), 예방의학과 (2), 치과보철과 (1), 치주과 (1), 통합치의학과 (1)",hco_info_상급종합병원_20250518_2200.csv,185,6,0,상급종합병원,9,50,0,8,1,6,0,20,2,0,5,4,4,3,1,5,7,5,1,0,3,3,0,7,0,4,0,0,2,3,0,5,0,2,0,1,0,7,0,0,6,5,191,tertiary_hospital,9,50,0,8,1,6,0,20,2,0,5,4,4,3,1,5,7,5,1,0,3,3,0,7,0,4,0,0,2,3,0,5,0,2,0,1,0,7,0,0,6,5,9,50,0,8,1,6,0,20,2,0,5,4,4,3,1,5,7,5,1,0,3,3,0,7,0,4,0,0,2,3,0,5,0,2,0,1,0,7,0,0,6,5,부산광역시,서구
5,양산부산대학교병원,JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjE0ODEjODEjJDEjJDYjJDgz,"총 인원 : 285명 (의사 : 283, 치과의사 : 2, 한의사 : 0)","내과 (62), 신경과 (11), 정신건강의학과 (4), 외과 (20), 정형외과 (7), 신경외과 (9), 심장혈관흉부외과 (14), 성형외과 (4), 마취통증의학과 (19), 산부인과 (6), 소아청소년과 (32), 안과 (5), 이비인후과 (8), 피부과 (3), 비뇨의학과 (7), 영상의학과 (13), 방사선종양학과 (3), 병리과 (9), 진단검사의학과 (6), 재활의학과 (7), 핵의학과 (1), 가정의학과 (9), 응급의학과 (9), 직업환경의학과 (5), 예방의학과 (1), 구강악안면외과 (1)",hco_info_상급종합병원_20250518_2200.csv,283,2,0,상급종합병원,13,62,0,19,7,5,1,20,9,0,9,5,7,4,0,32,14,6,0,0,4,3,0,8,0,7,0,0,1,3,0,9,0,1,0,0,0,11,0,0,6,9,285,tertiary_hospital,13,62,0,19,7,5,1,20,9,0,9,5,7,4,0,32,14,6,0,0,4,3,0,8,0,7,0,0,1,3,0,9,0,1,0,0,0,11,0,0,6,9,13,62,0,19,7,5,1,20,9,0,9,5,7,4,0,32,14,6,0,0,4,3,0,8,0,7,0,0,1,3,0,9,0,1,0,0,0,11,0,0,6,9,경상남도,양산시
6,학교법인성균관대학삼성창원병원,JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEyMjIjNjEjJDEjJDQjJDgz,"총 인원 : 213명 (의사 : 205, 치과의사 : 8, 한의사 : 0)","내과 (50), 신경과 (5), 정신건강의학과 (4), 외과 (17), 정형외과 (7), 신경외과 (8), 심장혈관흉부외과 (5), 성형외과 (2), 마취통증의학과 (7), 산부인과 (7), 소아청소년과 (11), 안과 (2), 이비인후과 (6), 피부과 (2), 비뇨의학과 (3), 영상의학과 (12), 방사선종양학과 (2), 병리과 (8), 진단검사의학과 (3), 재활의학과 (3), 핵의학과 (2), 가정의학과 (11), 응급의학과 (7), 직업환경의학과 (9), 구강악안면외과 (1), 영상치의학과 (1)",hco_info_상급종합병원_20250518_2200.csv,205,8,0,상급종합병원,12,50,0,7,3,9,1,17,7,0,11,2,7,4,0,11,5,3,0,0,2,2,0,6,0,3,0,0,0,2,0,8,0,2,0,0,1,5,0,0,7,8,213,tertiary_hospital,12,50,0,7,3,9,1,17,7,0,11,2,7,4,0,11,5,3,0,0,2,2,0,6,0,3,0,0,0,2,0,8,0,2,0,0,1,5,0,0,7,8,12,50,0,7,3,9,1,17,7,0,11,2,7,4,0,11,5,3,0,0,2,2,0,6,0,3,0,0,0,2,0,8,0,2,0,0,1,5,0,0,7,8,경상남도,창원시
7,학교법인 울산공업학원 울산대학교병원,JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,"총 인원 : 279명 (의사 : 261, 치과의사 : 18, 한의사 : 0)","내과 (59), 신경과 (9), 정신건강의학과 (7), 외과 (23), 정형외과 (6), 신경외과 (8), 심장혈관흉부외과 (7), 성형외과 (3), 마취통증의학과 (14), 산부인과 (6), 소아청소년과 (12), 안과 (4), 이비인후과 (7), 피부과 (2), 비뇨의학과 (6), 영상의학과 (18), 방사선종양학과 (2), 병리과 (7), 진단검사의학과 (5), 재활의학과 (2), 핵의학과 (2), 가정의학과 (8), 응급의학과 (10), 직업환경의학과 (7), 예방의학과 (3), 구강악안면외과 (3), 치과보철과 (1), 소아치과 (1), 치주과 (1), 치과보존과 (1), 통합치의학과 (3)",hco_info_상급종합병원_20250518_2200.csv,261,18,0,상급종합병원,18,59,0,14,2,7,3,23,10,0,8,4,6,7,1,12,7,5,1,0,3,2,0,7,1,6,0,0,3,2,1,8,0,2,0,3,0,9,0,0,6,7,279,tertiary_hospital,18,59,0,14,2,7,3,23,10,0,8,4,6,7,1,12,7,5,1,0,3,2,0,7,1,6,0,0,3,2,1,8,0,2,0,3,0,9,0,0,6,7,18,59,0,14,2,7,3,23,10,0,8,4,6,7,1,12,7,5,1,0,3,2,0,7,1,6,0,0,3,2,1,8,0,2,0,3,0,9,0,0,6,7,울산광역시,동구
8,영남대학교병원,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjODEjJDEjJDYjJDgz,"총 인원 : 216명 (의사 : 213, 치과의사 : 3, 한의사 : 0)","내과 (55), 신경과 (6), 정신건강의학과 (5), 외과 (21), 정형외과 (8), 신경외과 (9), 심장혈관흉부외과 (8), 성형외과 (4), 마취통증의학과 (10), 산부인과 (6), 소아청소년과 (4), 안과 (11), 이비인후과 (3), 피부과 (3), 비뇨의학과 (5), 영상의학과 (11), 방사선종양학과 (4), 병리과 (6), 진단검사의학과 (4), 재활의학과 (4), 핵의학과 (4), 가정의학과 (3), 응급의학과 (6), 직업환경의학과 (2), 예방의학과 (2), 구강악안면외과 (1), 치과보철과 (1), 치과보존과 (1)",hco_info_상급종합병원_20250518_2200.csv,213,3,0,상급종합병원,11,55,0,10,4,2,1,21,6,0,3,11,8,5,0,4,8,4,1,0,4,4,0,3,1,5,0,0,2,3,0,9,0,4,0,0,0,6,0,0,6,6,216,tertiary_hospital,11,55,0,10,4,2,1,21,6,0,3,11,8,5,0,4,8,4,1,0,4,4,0,3,1,5,0,0,2,3,0,9,0,4,0,0,0,6,0,0,6,6,11,55,0,10,4,2,1,21,6,0,3,11,8,5,0,4,8,4,1,0,4,4,0,3,1,5,0,0,2,3,0,9,0,4,0,0,0,6,0,0,6,6,대구광역시,남구
9,대구가톨릭대학교병원,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNTEjJDEjJDIjJDgz,"총 인원 : 214명 (의사 : 206, 치과의사 : 8, 한의사 : 0)","내과 (56), 신경과 (6), 정신건강의학과 (6), 외과 (11), 정형외과 (6), 신경외과 (8), 심장혈관흉부외과 (6), 성형외과 (5), 마취통증의학과 (8), 산부인과 (7), 소아청소년과 (17), 안과 (7), 이비인후과 (5), 피부과 (2), 비뇨의학과 (4), 영상의학과 (9), 방사선종양학과 (2), 병리과 (6), 진단검사의학과 (4), 재활의학과 (3), 핵의학과 (2), 가정의학과 (5), 응급의학과 (6), 예방의학과 (4), 구강악안면외과 (2), 치과보철과 (1), 치주과 (1), 구강내과 (1), 통합치의학과 (2)",hco_info_상급종합병원_20250518_2200.csv,206,8,0,상급종합병원,9,56,0,8,3,0,2,11,6,0,5,7,6,6,1,17,6,4,1,0,5,2,0,5,0,4,0,1,4,2,0,8,0,2,0,2,0,6,0,0,7,6,214,tertiary_hospital,9,56,0,8,3,0,2,11,6,0,5,7,6,6,1,17,6,4,1,0,5,2,0,5,0,4,0,1,4,2,0,8,0,2,0,2,0,6,0,0,7,6,9,56,0,8,3,0,2,11,6,0,5,7,6,6,1,17,6,4,1,0,5,2,0,5,0,4,0,1,4,2,0,8,0,2,0,2,0,6,0,0,7,6,대구광역시,남구
10,경북대학교병원,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNzEjJDEjJDgjJDgz,"총 인원 : 222명 (의사 : 221, 치과의사 : 1, 한의사 : 0)","내과 (52), 신경과 (8), 정신건강의학과 (6), 외과 (16), 정형외과 (10), 신경외과 (9), 심장혈관흉부외과 (9), 성형외과 (3), 마취통증의학과 (11), 산부인과 (7), 소아청소년과 (12), 안과 (6), 이비인후과 (5), 피부과 (4), 비뇨의학과 (5), 영상의학과 (9), 방사선종양학과 (3), 병리과 (6), 진단검사의학과 (5), 재활의학과 (1), 핵의학과 (2), 가정의학과 (4), 응급의학과 (7), 예방의학과 (4), 치주과 (1)",hco_info_상급종합병원_20250518_2200.csv,221,1,0,상급종합병원,9,52,0,11,1,0,0,16,7,0,4,6,10,6,1,12,9,5,0,0,3,3,0,5,0,5,0,0,4,4,0,9,0,2,0,0,0,8,0,0,7,6,222,tertiary_hospital,9,52,0,11,1,0,0,16,7,0,4,6,10,6,1,12,9,5,0,0,3,3,0,5,0,5,0,0,4,4,0,9,0,2,0,0,0,8,0,0,7,6,9,52,0,11,1,0,0,16,7,0,4,6,10,6,1,12,9,5,0,0,3,3,0,5,0,5,0,0,4,4,0,9,0,2,0,0,0,8,0,0,7,6,대구광역시,중구
11,경상국립대학교병원,JDQ4MTYyMiM4MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjEwMDIjNjEjJDEjJDQjJDgz,"총 인원 : 186명 (의사 : 184, 치과의사 : 2, 한의사 : 0)","내과 (44), 신경과 (10), 정신건강의학과 (4), 외과 (11), 정형외과 (7), 신경외과 (5), 심장혈관흉부외과 (8), 성형외과 (3), 마취통증의학과 (6), 산부인과 (6), 소아청소년과 (7), 안과 (5), 이비인후과 (6), 피부과 (2), 비뇨의학과 (6), 영상의학과 (11), 방사선종양학과 (2), 병리과 (5), 진단검사의학과 (4), 재활의학과 (5), 핵의학과 (1), 가정의학과 (1), 응급의학과 (11), 예방의학과 (3), 구강악안면외과 (1), 통합치의학과 (1)",hco_info_상급종합병원_20250518_2200.csv,184,2,0,상급종합병원,11,44,0,6,5,0,1,11,11,0,1,5,7,4,0,7,8,4,0,0,3,2,0,6,0,6,0,0,3,2,0,5,0,1,0,1,0,10,0,0,6,5,186,tertiary_hospital,11,44,0,6,5,0,1,11,11,0,1,5,7,4,0,7,8,4,0,0,3,2,0,6,0,6,0,0,3,2,0,5,0,1,0,1,0,10,0,0,6,5,11,44,0,6,5,0,1,11,11,0,1,5,7,4,0,7,8,4,0,0,3,2,0,6,0,6,0,0,3,2,0,5,0,1,0,1,0,10,0,0,6,5,경상남도,진주시
12,계명대학교동산병원,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNjEjJDEjJDQjJDgz,"총 인원 : 254명 (의사 : 250, 치과의사 : 4, 한의사 : 0)","내과 (58), 신경과 (9), 정신건강의학과 (5), 외과 (20), 정형외과 (10), 신경외과 (6), 심장혈관흉부외과 (7), 성형외과 (6), 마취통증의학과 (12), 산부인과 (11), 소아청소년과 (9), 안과 (9), 이비인후과 (5), 피부과 (3), 비뇨의학과 (6), 영상의학과 (13), 방사선종양학과 (4), 병리과 (7), 진단검사의학과 (5), 재활의학과 (4), 핵의학과 (3), 가정의학과 (3), 응급의학과 (12), 직업환경의학과 (4), 예방의학과 (2), 구강악안면외과 (2), 치과보철과 (1)",hco_info_상급종합병원_20250518_2200.csv,250,4,0,상급종합병원,13,58,0,12,4,4,2,20,12,0,3,9,10,5,0,9,7,5,1,0,6,4,0,5,0,6,0,0,2,3,0,6,0,3,0,0,0,9,0,0,11,7,254,tertiary_hospital,13,58,0,12,4,4,2,20,12,0,3,9,10,5,0,9,7,5,1,0,6,4,0,5,0,6,0,0,2,3,0,6,0,3,0,0,0,9,0,0,11,7,13,58,0,12,4,4,2,20,12,0,3,9,10,5,0,9,7,5,1,0,6,4,0,5,0,6,0,0,2,3,0,6,0,3,0,0,0,9,0,0,11,7,대구광역시,달서구
13,칠곡경북대학교병원,JDQ4MTYyMiM4MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjEyMjIjNzEjJDEjJDgjJDgz,"총 인원 : 202명 (의사 : 200, 치과의사 : 2, 한의사 : 0)","내과 (40), 신경과 (8), 정신건강의학과 (4), 외과 (24), 신경외과 (2), 심장혈관흉부외과 (3), 성형외과 (3), 마취통증의학과 (9), 산부인과 (9), 소아청소년과 (29), 안과 (4), 이비인후과 (4), 피부과 (1), 비뇨의학과 (5), 영상의학과 (12), 방사선종양학과 (5), 병리과 (5), 진단검사의학과 (4), 재활의학과 (3), 핵의학과 (3), 가정의학과 (4), 응급의학과 (7), 예방의학과 (1), 구강악안면외과 (2)",hco_info_상급종합병원_20250518_2200.csv,200,2,0,상급종합병원,12,40,0,9,3,0,2,24,7,0,4,4,0,4,0,29,3,4,0,0,3,5,0,4,0,5,0,0,1,1,0,2,0,3,0,0,0,8,0,0,9,5,202,tertiary_hospital,12,40,0,9,3,0,2,24,7,0,4,4,0,4,0,29,3,4,0,0,3,5,0,4,0,5,0,0,1,1,0,2,0,3,0,0,0,8,0,0,9,5,12,40,0,9,3,0,2,24,7,0,4,4,0,4,0,29,3,4,0,0,3,5,0,4,0,5,0,0,1,1,0,2,0,3,0,0,0,8,0,0,9,5,대구광역시,북구
14,화순전남대학교병원,JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjODEjJDEjJDIjJDgz,"총 인원 : 152명 (의사 : 150, 치과의사 : 2, 한의사 : 0)","내과 (47), 신경과 (1), 정신건강의학과 (2), 외과 (19), 정형외과 (5), 신경외과 (6), 심장혈관흉부외과 (3), 마취통증의학과 (6), 산부인과 (5), 소아청소년과 (4), 이비인후과 (5), 비뇨의학과 (4), 영상의학과 (8), 방사선종양학과 (4), 병리과 (5), 진단검사의학과 (4), 재활의학과 (1), 핵의학과 (5), 가정의학과 (2), 응급의학과 (4), 직업환경의학과 (2), 예방의학과 (1), 치주과 (1), 구강내과 (1)",hco_info_상급종합병원_20250518_2200.csv,150,2,0,상급종합병원,8,47,0,6,1,2,0,19,4,0,2,0,5,2,1,4,3,4,0,0,0,4,0,5,0,4,0,1,1,0,0,6,0,5,0,0,0,1,0,0,5,5,152,tertiary_hospital,8,47,0,6,1,2,0,19,4,0,2,0,5,2,1,4,3,4,0,0,0,4,0,5,0,4,0,1,1,0,0,6,0,5,0,0,0,1,0,0,5,5,8,47,0,6,1,2,0,19,4,0,2,0,5,2,1,4,3,4,0,0,0,4,0,5,0,4,0,1,1,0,0,6,0,5,0,0,0,1,0,0,5,5,전라남도,화순군
15,전북대학교병원,JDQ4MTYyMiM2MSMkMSMkNiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNDEjJDEjJDQjJDgz,"총 인원 : 247명 (의사 : 243, 치과의사 : 4, 한의사 : 0)","내과 (58), 신경과 (9), 정신건강의학과 (7), 외과 (17), 정형외과 (11), 신경외과 (6), 심장혈관흉부외과 (4), 성형외과 (4), 마취통증의학과 (11), 산부인과 (9), 소아청소년과 (17), 안과 (7), 이비인후과 (6), 피부과 (4), 비뇨의학과 (5), 영상의학과 (17), 방사선종양학과 (3), 병리과 (8), 진단검사의학과 (5), 재활의학과 (6), 핵의학과 (4), 응급의학과 (8), 예방의학과 (4), 구강악안면외과 (4), 구강내과 (1)",hco_info_상급종합병원_20250518_2200.csv,243,4,0,상급종합병원,17,58,0,11,6,0,4,17,8,0,0,7,11,7,0,17,4,5,0,0,4,3,0,6,0,5,0,1,4,4,0,6,0,4,0,0,0,9,0,0,9,8,247,tertiary_hospital,17,58,0,11,6,0,4,17,8,0,0,7,11,7,0,17,4,5,0,0,4,3,0,6,0,5,0,1,4,4,0,6,0,4,0,0,0,9,0,0,9,8,17,58,0,11,6,0,4,17,8,0,0,7,11,7,0,17,4,5,0,0,4,3,0,6,0,5,0,1,4,4,0,6,0,4,0,0,0,9,0,0,9,8,전북특별자치도,전주시
16,조선대학교병원,JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNDEjJDEjJDgjJDgz,"총 인원 : 168명 (의사 : 164, 치과의사 : 4, 한의사 : 0)","내과 (33), 신경과 (5), 정신건강의학과 (4), 외과 (12), 정형외과 (11), 신경외과 (8), 심장혈관흉부외과 (2), 성형외과 (3), 마취통증의학과 (10), 산부인과 (5), 소아청소년과 (11), 안과 (4), 이비인후과 (4), 피부과 (5), 비뇨의학과 (4), 영상의학과 (9), 방사선종양학과 (2), 병리과 (3), 진단검사의학과 (3), 재활의학과 (1), 핵의학과 (2), 가정의학과 (2), 응급의학과 (7), 직업환경의학과 (2), 구강악안면외과 (1), 소아치과 (1), 치과보존과 (1)",hco_info_상급종합병원_20250518_2200.csv,164,4,0,상급종합병원,9,33,0,10,1,2,1,12,7,0,2,4,11,4,0,11,2,3,0,0,3,2,0,4,1,4,0,0,0,5,1,8,0,2,0,0,0,5,0,0,5,3,168,tertiary_hospital,9,33,0,10,1,2,1,12,7,0,2,4,11,4,0,11,2,3,0,0,3,2,0,4,1,4,0,0,0,5,1,8,0,2,0,0,0,5,0,0,5,3,9,33,0,10,1,2,1,12,7,0,2,4,11,4,0,11,2,3,0,0,3,2,0,4,1,4,0,0,0,5,1,8,0,2,0,0,0,5,0,0,5,3,광주광역시,동구
17,전남대학교병원,JDQ4MTYyMiM3MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNTEjJDEjJDYjJDgz,"총 인원 : 263명 (의사 : 253, 치과의사 : 10, 한의사 : 0)","내과 (64), 신경과 (13), 정신건강의학과 (9), 외과 (21), 정형외과 (9), 신경외과 (11), 심장혈관흉부외과 (4), 성형외과 (6), 마취통증의학과 (7), 산부인과 (9), 소아청소년과 (17), 안과 (10), 이비인후과 (6), 피부과 (3), 비뇨의학과 (5), 영상의학과 (10), 방사선종양학과 (1), 병리과 (7), 진단검사의학과 (5), 재활의학과 (4), 핵의학과 (4), 가정의학과 (1), 응급의학과 (14), 예방의학과 (2), 구강악안면외과 (5), 구강병리과 (1)",hco_info_상급종합병원_20250518_2200.csv,253,10,0,상급종합병원,10,64,0,7,4,0,5,21,14,0,1,10,9,9,0,17,4,5,0,1,6,1,0,6,0,5,0,0,2,3,0,11,0,4,0,0,0,13,0,0,9,7,263,tertiary_hospital,10,64,0,7,4,0,5,21,14,0,1,10,9,9,0,17,4,5,0,1,6,1,0,6,0,5,0,0,2,3,0,11,0,4,0,0,0,13,0,0,9,7,10,64,0,7,4,0,5,21,14,0,1,10,9,9,0,17,4,5,0,1,6,1,0,6,0,5,0,0,2,3,0,11,0,4,0,0,0,13,0,0,9,7,광주광역시,동구
18,충남대학교병원,JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,"총 인원 : 256명 (의사 : 253, 치과의사 : 3, 한의사 : 0)","내과 (64), 신경과 (13), 정신건강의학과 (6), 외과 (19), 정형외과 (8), 신경외과 (9), 심장혈관흉부외과 (10), 성형외과 (3), 마취통증의학과 (14), 산부인과 (9), 소아청소년과 (19), 안과 (6), 이비인후과 (6), 피부과 (3), 비뇨의학과 (6), 영상의학과 (11), 방사선종양학과 (4), 병리과 (6), 진단검사의학과 (5), 재활의학과 (6), 핵의학과 (2), 가정의학과 (4), 응급의학과 (11), 예방의학과 (1), 구강악안면외과 (2), 치과보철과 (1)",hco_info_상급종합병원_20250518_2200.csv,253,3,0,상급종합병원,11,64,0,14,6,0,2,19,11,0,4,6,8,6,0,19,10,5,1,0,3,4,0,6,0,6,0,0,1,3,0,9,0,2,0,0,0,13,0,0,9,6,256,tertiary_hospital,11,64,0,14,6,0,2,19,11,0,4,6,8,6,0,19,10,5,1,0,3,4,0,6,0,6,0,0,1,3,0,9,0,2,0,0,0,13,0,0,9,6,11,64,0,14,6,0,2,19,11,0,4,6,8,6,0,19,10,5,1,0,3,4,0,6,0,6,0,0,1,3,0,9,0,2,0,0,0,13,0,0,9,6,대전광역시,중구
