index,name,onclick,ykiho,doctor_info,specialties,special_fields
204,강남병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz"",204);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNjEjJDEjJDgjJDgz,"총 인원 : 47명 (의사 : 47, 치과의사 : 0, 한의사 : 0)","내과 (11), 신경과 (2), 정신건강의학과 (1), 외과 (2), 정형외과 (5), 신경외과 (2), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (3), 영상의학과 (3), 진단검사의학과 (1), 가정의학과 (3), 응급의학과 (7)","내과 (11), 신경과 (2), 정신건강의학과 (1), 외과 (2), 정형외과 (5), 신경외과 (2), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (3), 이비인후과 (0), 비뇨의학과 (0), 영상의학과 (3), 진단검사의학과 (1), 가정의학과 (3), 응급의학과 (7), 예방치과 (0)"
205,서산중앙병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz"",205);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDgjJDgz,"총 인원 : 43명 (의사 : 41, 치과의사 : 2, 한의사 : 0)","내과 (10), 신경과 (2), 외과 (3), 정형외과 (4), 신경외과 (1), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (6), 구강악안면외과 (1), 통합치의학과 (1)","내과 (10), 신경과 (2), 외과 (3), 정형외과 (4), 신경외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (6), 구강악안면외과 (1)"
206,의료법인 원광의료재단 원광종합병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz"",206);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEwMDIjNjEjJDEjJDgjJDgz,"총 인원 : 25명 (의사 : 25, 치과의사 : 0, 한의사 : 0)","내과 (5), 신경과 (1), 정신건강의학과 (2), 외과 (2), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (1), 응급의학과 (1), 직업환경의학과 (2)","내과 (5), 신경과 (1), 정신건강의학과 (2), 외과 (2), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 응급의학과 (1), 직업환경의학과 (2)"
207,충청남도 서산의료원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz"",207);",JDQ4MTYyMiM2MSMkMSMkMiMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjNjEjJDEjJDAjJDgz,"총 인원 : 42명 (의사 : 40, 치과의사 : 2, 한의사 : 0)","내과 (7), 신경과 (2), 외과 (3), 정형외과 (3), 신경외과 (1), 심장혈관흉부외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (1), 비뇨의학과 (1), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (3), 응급의학과 (7)","내과 (7), 신경과 (2), 정신건강의학과 (0), 외과 (3), 정형외과 (3), 신경외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (0), 비뇨의학과 (1), 영상의학과 (3), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (3), 응급의학과 (7), 치과 (0)"
208,한마음병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz"",208);",JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjODEjJDEjJDYjJDgz,"총 인원 : 37명 (의사 : 36, 치과의사 : 1, 한의사 : 0)","내과 (8), 신경과 (1), 정신건강의학과 (1), 외과 (3), 정형외과 (3), 신경외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (2), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (6)","내과 (8), 신경과 (1), 정신건강의학과 (1), 외과 (3), 정형외과 (3), 신경외과 (1), 심장혈관흉부외과 (0), 성형외과 (0), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (2), 이비인후과 (0), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (6), 구강악안면외과 (0), 치과보철과 (0), 치과교정과 (0), 소아치과 (0), 치주과 (0), 치과보존과 (0), 구강내과 (0), 영상치의학과 (0)"
209,의료법인 토마스의료재단 윌스기념병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz"",209);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNzEjJDEjJDgjJDgz,"총 인원 : 66명 (의사 : 66, 치과의사 : 0, 한의사 : 0)","내과 (7), 신경과 (2), 외과 (2), 정형외과 (7), 신경외과 (20), 마취통증의학과 (8), 소아청소년과 (1), 영상의학과 (5), 진단검사의학과 (1), 재활의학과 (1), 응급의학과 (6)","내과 (7), 신경과 (2), 외과 (2), 정형외과 (7), 신경외과 (20), 마취통증의학과 (8), 산부인과 (0), 소아청소년과 (1), 영상의학과 (5), 진단검사의학과 (1), 재활의학과 (1), 응급의학과 (6)"
210,의료법인 녹산의료재단동수원병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz"",210);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNDEjJDEjJDQjJDgz,"총 인원 : 78명 (의사 : 75, 치과의사 : 3, 한의사 : 0)","내과 (14), 신경과 (3), 정신건강의학과 (1), 외과 (7), 정형외과 (4), 신경외과 (3), 심장혈관흉부외과 (1), 성형외과 (1), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (2), 안과 (1), 이비인후과 (1), 비뇨의학과 (2), 영상의학과 (4), 병리과 (1), 진단검사의학과 (2), 재활의학과 (1), 가정의학과 (10), 응급의학과 (9), 직업환경의학과 (2), 치과보철과 (1), 통합치의학과 (2)","내과 (14), 신경과 (3), 정신건강의학과 (1), 외과 (7), 정형외과 (4), 신경외과 (3), 심장혈관흉부외과 (1), 성형외과 (1), 마취통증의학과 (3), 산부인과 (2), 소아청소년과 (2), 안과 (1), 이비인후과 (1), 피부과 (0), 비뇨의학과 (2), 영상의학과 (4), 병리과 (1), 진단검사의학과 (2), 재활의학과 (1), 가정의학과 (10), 응급의학과 (9), 직업환경의학과 (2), 치과보철과 (1), 통합치의학과 (2)"
211,의료법인 혜인의료재단 한국병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz"",211);",JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEyMjIjNDEjJDEjJDQjJDgz,"총 인원 : 35명 (의사 : 35, 치과의사 : 0, 한의사 : 0)","내과 (8), 신경과 (3), 외과 (3), 정형외과 (4), 신경외과 (1), 심장혈관흉부외과 (2), 마취통증의학과 (2), 산부인과 (2), 소아청소년과 (2), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (1), 응급의학과 (2)","내과 (8), 신경과 (3), 외과 (3), 정형외과 (4), 신경외과 (1), 심장혈관흉부외과 (2), 마취통증의학과 (2), 산부인과 (2), 소아청소년과 (2), 영상의학과 (2), 진단검사의학과 (1), 가정의학과 (1), 응급의학과 (2)"
212,참조은병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz"",212);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNDEjJDEjJDgjJDgz,"총 인원 : 70명 (의사 : 65, 치과의사 : 5, 한의사 : 0)","내과 (16), 신경과 (2), 정신건강의학과 (2), 외과 (4), 정형외과 (9), 신경외과 (2), 성형외과 (2), 마취통증의학과 (3), 산부인과 (1), 소아청소년과 (2), 비뇨의학과 (1), 영상의학과 (5), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (11), 통합치의학과 (1)","내과 (16), 신경과 (2), 정신건강의학과 (2), 외과 (4), 정형외과 (9), 신경외과 (2), 심장혈관흉부외과 (0), 성형외과 (2), 마취통증의학과 (3), 산부인과 (1), 소아청소년과 (2), 이비인후과 (0), 피부과 (0), 비뇨의학과 (1), 영상의학과 (5), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (11), 구강악안면외과 (0), 치과보철과 (0)"
213,제주대학교병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz"",213);",JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjNTEjJDEjJDYjJDgz,"총 인원 : 183명 (의사 : 179, 치과의사 : 4, 한의사 : 0)","내과 (34), 신경과 (9), 정신건강의학과 (7), 외과 (10), 정형외과 (7), 신경외과 (5), 심장혈관흉부외과 (2), 성형외과 (1), 마취통증의학과 (9), 산부인과 (6), 소아청소년과 (8), 안과 (5), 이비인후과 (6), 피부과 (2), 비뇨의학과 (4), 영상의학과 (12), 방사선종양학과 (3), 병리과 (4), 진단검사의학과 (2), 재활의학과 (3), 핵의학과 (2), 가정의학과 (5), 응급의학과 (10), 직업환경의학과 (1), 예방의학과 (2), 구강악안면외과 (2), 소아치과 (1)","내과 (34), 신경과 (9), 정신건강의학과 (7), 외과 (10), 정형외과 (7), 신경외과 (5), 심장혈관흉부외과 (2), 성형외과 (1), 마취통증의학과 (9), 산부인과 (6), 소아청소년과 (8), 안과 (5), 이비인후과 (6), 피부과 (2), 비뇨의학과 (4), 영상의학과 (12), 방사선종양학과 (3), 병리과 (4), 진단검사의학과 (2), 재활의학과 (3), 핵의학과 (2), 가정의학과 (5), 응급의학과 (10), 직업환경의학과 (1), 구강악안면외과 (2), 치과보철과 (0), 소아치과 (1)"
214,홍천아산병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz"",214);",JDQ4MTYyMiM1MSMkMSMkNCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDQjJDgz,"총 인원 : 12명 (의사 : 12, 치과의사 : 0, 한의사 : 0)","내과 (2), 외과 (1), 정형외과 (1), 신경외과 (1), 마취통증의학과 (1), 소아청소년과 (1), 영상의학과 (1), 진단검사의학과 (1)","내과 (2), 외과 (1), 정형외과 (1), 신경외과 (1), 마취통증의학과 (1), 소아청소년과 (1), 영상의학과 (1), 진단검사의학과 (1)"
215,의료법인 명인의료재단 화홍병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz"",215);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjODEjJDEjJDYjJDgz,"총 인원 : 57명 (의사 : 57, 치과의사 : 0, 한의사 : 0)","내과 (12), 신경과 (3), 외과 (3), 정형외과 (4), 신경외과 (3), 마취통증의학과 (3), 산부인과 (1), 소아청소년과 (2), 비뇨의학과 (2), 영상의학과 (6), 진단검사의학과 (2), 가정의학과 (1), 응급의학과 (14)","내과 (12), 신경과 (3), 정신건강의학과 (0), 외과 (3), 정형외과 (4), 신경외과 (3), 마취통증의학과 (3), 산부인과 (1), 소아청소년과 (2), 이비인후과 (0), 비뇨의학과 (2), 영상의학과 (6), 진단검사의학과 (2), 가정의학과 (1), 응급의학과 (14)"
216,제주한라병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz"",216);",JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjNTEjJDEjJDIjJDgz,"총 인원 : 124명 (의사 : 122, 치과의사 : 2, 한의사 : 0)","내과 (19), 신경과 (1), 정신건강의학과 (1), 외과 (16), 정형외과 (7), 신경외과 (7), 심장혈관흉부외과 (8), 성형외과 (2), 마취통증의학과 (9), 산부인과 (4), 소아청소년과 (5), 안과 (2), 이비인후과 (2), 피부과 (2), 비뇨의학과 (1), 영상의학과 (5), 방사선종양학과 (2), 병리과 (2), 진단검사의학과 (1), 재활의학과 (1), 핵의학과 (1), 가정의학과 (3), 응급의학과 (15), 직업환경의학과 (1), 치과보존과 (1)","내과 (19), 신경과 (1), 정신건강의학과 (1), 외과 (16), 정형외과 (7), 신경외과 (7), 심장혈관흉부외과 (8), 성형외과 (2), 마취통증의학과 (9), 산부인과 (4), 소아청소년과 (5), 안과 (2), 이비인후과 (2), 피부과 (2), 비뇨의학과 (1), 영상의학과 (5), 방사선종양학과 (2), 병리과 (2), 진단검사의학과 (1), 재활의학과 (1), 핵의학과 (1), 가정의학과 (3), 응급의학과 (15), 직업환경의학과 (1), 구강악안면외과 (0)"
217,경기도의료원 수원병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz"",217);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjODEjJDEjJDIjJDgz,"총 인원 : 32명 (의사 : 28, 치과의사 : 4, 한의사 : 0)","내과 (5), 신경과 (1), 정신건강의학과 (1), 정형외과 (2), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (6), 직업환경의학과 (1), 구강악안면외과 (1), 통합치의학과 (2)","내과 (5), 신경과 (1), 정신건강의학과 (1), 외과 (0), 정형외과 (2), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (0), 영상의학과 (1), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (1), 응급의학과 (6), 직업환경의학과 (1), 구강악안면외과 (1), 치과보철과 (0), 소아치과 (0), 치주과 (0), 치과보존과 (0), 영상치의학과 (0), 예방치과 (0), 통합치의학과 (2)"
218,의료법인 중앙의료재단 중앙병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz"",218);",JDQ4MTYyMiM4MSMkMSMkOCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNDEjJDEjJDgjJDgz,"총 인원 : 30명 (의사 : 29, 치과의사 : 1, 한의사 : 0)","내과 (6), 외과 (1), 정형외과 (3), 신경외과 (2), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (1), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (2), 응급의학과 (5), 치과교정과 (1)","내과 (6), 신경과 (0), 정신건강의학과 (0), 외과 (1), 정형외과 (3), 신경외과 (2), 심장혈관흉부외과 (0), 성형외과 (0), 마취통증의학과 (1), 산부인과 (1), 소아청소년과 (1), 안과 (0), 이비인후과 (1), 비뇨의학과 (1), 영상의학과 (2), 진단검사의학과 (1), 재활의학과 (2), 가정의학과 (0), 응급의학과 (5), 예방치과 (0)"
219,국군수도병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz"",219);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQzNjEwMDIjODEjJDEjJDYjJDgz,"총 인원 : 118명 (의사 : 118, 치과의사 : 0, 한의사 : 0)","내과 (16), 신경과 (2), 정신건강의학과 (5), 외과 (15), 정형외과 (13), 신경외과 (6), 심장혈관흉부외과 (4), 성형외과 (4), 마취통증의학과 (13), 산부인과 (1), 소아청소년과 (1), 안과 (4), 이비인후과 (4), 피부과 (2), 비뇨의학과 (2), 영상의학과 (3), 병리과 (1), 진단검사의학과 (3), 재활의학과 (3), 핵의학과 (1), 응급의학과 (5), 예방의학과 (1)","내과 (16), 신경과 (2), 정신건강의학과 (5), 외과 (15), 정형외과 (13), 신경외과 (6), 심장혈관흉부외과 (4), 성형외과 (4), 마취통증의학과 (13), 산부인과 (1), 소아청소년과 (1), 안과 (4), 이비인후과 (4), 피부과 (2), 비뇨의학과 (2), 영상의학과 (3), 병리과 (1), 진단검사의학과 (3), 재활의학과 (3), 핵의학과 (1), 응급의학과 (5), 구강악안면외과 (0)"
220,대진의료재단 분당제생병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz"",220);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQzNjE4MzIjNDEjJDEjJDgjJDgz,"총 인원 : 174명 (의사 : 168, 치과의사 : 6, 한의사 : 0)","내과 (32), 신경과 (6), 정신건강의학과 (3), 외과 (7), 정형외과 (7), 신경외과 (5), 심장혈관흉부외과 (4), 성형외과 (3), 마취통증의학과 (9), 산부인과 (4), 소아청소년과 (5), 안과 (2), 이비인후과 (4), 피부과 (2), 비뇨의학과 (3), 영상의학과 (12), 방사선종양학과 (1), 병리과 (2), 진단검사의학과 (2), 재활의학과 (5), 핵의학과 (1), 가정의학과 (6), 응급의학과 (9), 구강악안면외과 (2), 치과보철과 (1), 통합치의학과 (1)","내과 (32), 신경과 (6), 정신건강의학과 (3), 외과 (7), 정형외과 (7), 신경외과 (5), 심장혈관흉부외과 (4), 성형외과 (3), 마취통증의학과 (9), 산부인과 (4), 소아청소년과 (5), 안과 (2), 이비인후과 (4), 피부과 (2), 비뇨의학과 (3), 영상의학과 (12), 방사선종양학과 (1), 병리과 (2), 진단검사의학과 (2), 재활의학과 (5), 핵의학과 (1), 가정의학과 (6), 응급의학과 (9), 구강악안면외과 (2), 치과보철과 (1), 치과보존과 (0)"
221,화성유일병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz"",221);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3MiQyNjEwMDIjODEjJDEjJDIjJDgz,"총 인원 : 21명 (의사 : 21, 치과의사 : 0, 한의사 : 0)","내과 (5), 신경과 (2), 외과 (2), 정형외과 (3), 신경외과 (2), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 영상의학과 (1), 진단검사의학과 (1), 가정의학과 (1)","내과 (5), 신경과 (2), 외과 (2), 정형외과 (3), 신경외과 (2), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 피부과 (0), 영상의학과 (1), 진단검사의학과 (1), 가정의학과 (1)"
222,차의과학대학교분당차병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz"",222);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3MiQyNjEwMDIjNDEjJDEjJDgjJDgz,"총 인원 : 332명 (의사 : 325, 치과의사 : 5, 한의사 : 2)","내과 (71), 신경과 (8), 정신건강의학과 (5), 외과 (18), 정형외과 (9), 신경외과 (10), 심장혈관흉부외과 (5), 성형외과 (4), 마취통증의학과 (22), 산부인과 (36), 소아청소년과 (28), 안과 (4), 이비인후과 (5), 피부과 (4), 비뇨의학과 (5), 영상의학과 (25), 방사선종양학과 (4), 병리과 (8), 진단검사의학과 (5), 재활의학과 (5), 핵의학과 (2), 가정의학과 (9), 응급의학과 (18), 구강악안면외과 (1), 치과교정과 (1), 치주과 (1), 치과보존과 (1), 한방부인과 (1), 침구과 (1)","내과 (71), 신경과 (8), 정신건강의학과 (5), 외과 (18), 정형외과 (9), 신경외과 (10), 심장혈관흉부외과 (5), 성형외과 (4), 마취통증의학과 (22), 산부인과 (36), 소아청소년과 (28), 안과 (4), 이비인후과 (5), 피부과 (4), 비뇨의학과 (5), 영상의학과 (25), 방사선종양학과 (4), 병리과 (8), 진단검사의학과 (5), 재활의학과 (5), 핵의학과 (2), 가정의학과 (9), 응급의학과 (18), 구강악안면외과 (1), 치과교정과 (1), 치주과 (1), 치과보존과 (1), 한방부인과 (1), 침구과 (1)"
223,성남중앙병원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz"",223);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjNjEjJDEjJDAjJDgz,"총 인원 : 28명 (의사 : 26, 치과의사 : 2, 한의사 : 0)","내과 (5), 신경과 (1), 외과 (2), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 소아청소년과 (1), 비뇨의학과 (1), 영상의학과 (3), 병리과 (1), 가정의학과 (3), 응급의학과 (3), 치과보철과 (1)","내과 (5), 신경과 (1), 외과 (2), 정형외과 (2), 신경외과 (1), 마취통증의학과 (1), 산부인과 (0), 소아청소년과 (1), 이비인후과 (0), 비뇨의학과 (1), 영상의학과 (3), 병리과 (1), 가정의학과 (3), 응급의학과 (3), 구강악안면외과 (0), 치과보철과 (1), 소아치과 (0), 치주과 (0), 치과보존과 (0), 구강내과 (0), 영상치의학과 (0), 구강병리과 (0), 예방치과 (0)"
224,성남시의료원,"HospitalMap.hospDrgMoveMap(""JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz"",224);",JDQ4MTYyMiM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjNjEjJDEjJDAjJDgz,"총 인원 : 56명 (의사 : 52, 치과의사 : 3, 한의사 : 1)","내과 (14), 신경과 (3), 정신건강의학과 (2), 외과 (3), 정형외과 (3), 신경외과 (1), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 피부과 (1), 비뇨의학과 (2), 영상의학과 (3), 병리과 (1), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (8), 소아치과 (1), 통합치의학과 (1), 침구과 (1)","내과 (14), 신경과 (3), 정신건강의학과 (2), 외과 (3), 정형외과 (3), 신경외과 (1), 심장혈관흉부외과 (0), 마취통증의학과 (2), 산부인과 (1), 소아청소년과 (1), 안과 (1), 이비인후과 (1), 피부과 (1), 비뇨의학과 (2), 영상의학과 (3), 병리과 (1), 진단검사의학과 (1), 재활의학과 (1), 가정의학과 (2), 응급의학과 (8), 소아치과 (1), 치주과 (0), 통합치의학과 (1), 침구과 (1)"
